POSTE_ID,DATECOM,DIRECTION,VEHICULE,P00_01,P01_02,P02_03,P03_04,P04_05,P05_06,P06_07,P07_08,P08_09,P09_10,P10_11,P11_12,P12_13,P13_14,P14_15,P15_16,P16_17,P17_18,P18_19,P19_20,P20_21,P21_22,P22_23,P23_24,SUM_TRAF,LOCALITE,ROUTE,SENS,D1,D2,COORD_X,COORD_Y
947,2018-02-04,3,C,0,1,0,0,1,2,4,1,0,3,0,5,4,2,1,0,1,2,0,2,2,0,1,0,32,HULDANGE,N7,Belgique <-> Wemperhardt deux sens ,Belgique,Wemperhardt,69818.516,137313.02
1111,2018-02-04,3,C,1,0,0,1,3,2,1,4,2,2,2,3,1,4,2,4,1,4,1,4,0,3,0,0,45,ECHTERNACH,N10,Echternach <-> Bollendorf deux sens ,Echternach,Bollendorf,96674.516,98391.53
1113,2018-02-04,3,C,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,9,CHRISTNACH,CR118,Christnach <-> Consdorf deux sens ,Christnach,Consdorf,87978.6,94792.87
1114,2018-02-04,3,C,0,0,0,0,1,2,1,0,0,2,1,2,1,2,0,1,2,1,1,0,0,1,0,0,18,PAFEBIERG,CR141,Osweiler <-> Mompach deux sens ,Osweiler,Mompach,100631.55,93911.984
1117,2018-02-04,3,C,2,0,0,0,5,4,3,3,2,2,4,4,3,2,6,1,2,1,5,4,0,4,1,2,60,ECHTERNACH,N11,Echternach <-> Luxembourg deux sens ,Echternach,Luxembourg,97290.05,96950.62
1119,2018-02-04,3,C,0,0,0,1,0,1,0,1,1,1,1,2,1,1,4,2,1,1,1,3,1,1,1,0,25,STEINHEIM,N10,Echternach <-> Wasserbillig deux sens ,Echternach,Wasserbillig,101849.56,98546.32
1202,2018-02-04,3,C,0,0,1,0,0,0,1,3,0,3,2,2,1,1,2,1,3,6,5,3,3,3,1,2,43,JUNGLINSTER,N11,Junglinster <-> Gonderange deux sens ,Junglinster,Gonderange,85771.23,85499.0
1204,2018-02-04,3,C,2,0,1,0,0,4,4,2,3,2,3,6,3,3,4,2,5,4,8,4,5,4,1,3,73,GONDERANGE,N11,Gonderange <-> Junglinster deux sens ,Gonderange,Junglinster,85287.734,84159.34
1223,2018-02-04,3,C,0,0,0,0,2,0,2,3,1,4,3,3,4,4,2,3,3,2,4,3,0,1,0,0,44,MACHTUM,N10,Grevenmacher <-> Remich deux sens ,Grevenmacher,Remich,98652.9,81359.82
1229,2018-02-04,3,C,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,2,1,10,BIWER,N14,Wecker <-> Boudlerbach deux sens ,Wecker,Boudlerbach,94591.47,85866.375
1230,2018-02-04,3,C,1,3,11,2,3,1,2,6,4,2,4,1,2,2,5,3,3,2,2,7,2,1,1,0,70,NIEDERANVEN,N1,Niederanven <-> Senningerberg deux sens ,Niederanven,Senningerberg,85346.336,79384.07
1231,2018-02-04,3,C,0,0,2,0,1,1,1,1,0,0,1,1,2,2,1,1,1,1,3,1,0,1,1,0,22,WECKERGRUND,N1,Grevenmacher <-> Luxembourg deux sens ,Grevenmacher,Luxembourg,93607.59,82958.68
1232,2018-02-04,3,C,3,2,8,0,6,2,0,2,6,10,8,6,5,4,3,11,9,6,5,9,3,3,2,1,114,GREVENMACHER,N1,Grevenmacher <-> Potaschberg A1 deux sens ,Grevenmacher,Potaschberg A1,99073.95,82634.05
1250,2018-02-04,3,C,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,2,2,2,2,1,1,1,0,27,MOERSDORF,N10,Wasserbillig <-> Born deux sens ,Wasserbillig,Born,104024.4,89718.56
1314,2018-02-04,3,C,0,1,1,2,1,2,2,1,1,1,4,0,2,1,3,1,3,1,2,2,0,1,1,1,34,DALHEIM,N13,Filsdorf <-> Bous deux sens ,Filsdorf,Bous,86768.91,67154.63
1410,2018-02-04,3,C,129,94,84,73,93,119,107,114,97,154,163,112,113,136,129,144,111,212,264,223,204,230,223,135,3463,BETTEMBOURG,A3,Croix de Bettembourg <-> Luxembourg deux sens ,Croix de Bettembourg,Luxembourg,76227.07,64532.98
1413,2018-02-04,3,C,85,70,52,45,31,45,43,69,59,100,111,115,122,102,105,125,91,96,123,112,105,95,86,60,2047,IRRGARTEN,A1,Echangeur Irrgarten <-> Croix de Gasperich deux sens ,Echangeur Irrgarten,Croix de Gasperich,80784.0,75655.0
1414,2018-02-04,3,C,132,103,78,70,91,163,134,110,344,438,429,502,576,497,585,563,474,482,416,370,263,235,208,98,7361,FRANCE Frontière,A3,France <-> Luxembourg deux sens ,France,Luxembourg,76415.195,60861.355
1420,2018-02-04,3,C,57,29,46,59,62,47,58,80,47,81,68,74,69,120,91,84,84,79,126,140,96,173,116,97,1983,BELGIQUE Frontière,A6,Belgique <-> Luxembourg deux sens ,Belgique,Luxembourg,63045.664,77945.945
1429,2018-02-04,3,C,41,34,54,33,35,41,33,44,46,47,49,46,53,46,46,56,48,48,32,43,63,72,64,54,1128,KIRCHBERG,A1,Echangeur Kirchberg <-> Echangeur Irrgarten deux sens ,Echangeur Kirchberg,Echangeur Irrgarten,80988.89,76925.03
1432,2018-02-04,3,C,28,24,37,34,30,25,28,29,36,48,43,46,54,56,60,49,47,118,120,51,46,50,63,49,1171,ALLEMAGNE Frontière,A1,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,103675.21,88574.78
1441,2018-02-04,3,C,11,5,6,5,13,15,9,8,10,15,20,23,27,40,73,40,6,4,2,12,13,8,12,5,382,AESSEN,A13,Sanem <-> Lankelz deux sens ,Sanem,Lankelz,63022.316,66426.78
1448,2018-02-04,3,C,17,22,17,11,25,9,20,16,28,21,33,19,26,23,38,28,24,26,37,27,16,37,48,30,598,TUNNEL MARKUSBIERG,A13,Allemagne <-> Frisange deux sens ,Allemagne,Frisange,94038.67,60374.227
1487,2018-02-04,3,C,4,3,4,3,4,3,3,1,9,3,5,5,7,7,5,11,2,8,5,6,4,7,7,3,119,STAFFELSTEIN,A7,Ech. Waldhof <-> Ech. Lorentzweiler deux sens ,Ech. Waldhof,Ech. Lorentzweiler,80637.51,80313.8
5053,2018-02-04,3,C,1,4,2,2,2,1,0,1,0,1,3,2,0,1,3,2,1,2,0,2,1,0,0,0,31,QUATRE-VENTS,N12,Dondelange <-> Quatre-Vents deux sens ,Dondelange,Quatre-Vents,70927.04,82759.164
5055,2018-02-04,3,C,1,0,2,2,5,1,4,2,0,5,5,3,1,2,3,3,1,2,0,3,2,0,1,1,49,QUATRE-VENTS,N12,Kopstal <-> Quatre-Vents deux sens ,Kopstal,Quatre-Vents,71158.49,82433.305
5073,2018-02-04,3,C,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,PRETTINGEN,CR123,Prettingen <-> Gosseldange deux sens ,Prettingen,Gosseldange,76507.52,87118.87
5074,2018-02-04,3,C,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,MUELLENDORF,CR123,Muellendorf <-> Huensdorf deux sens ,Muellendorf,Huensdorf,77294.484,83437.24
5075,2018-02-04,3,C,2,2,0,1,0,2,5,5,4,4,4,4,5,5,5,6,5,5,4,4,4,6,4,3,89,HEISDORF,CR124,Heisdorf <-> Muellendorf deux sens ,Heisdorf,Muellendorf,77493.5,82563.04
5076,2018-02-04,3,C,1,0,0,0,0,0,1,1,3,4,4,3,4,4,4,4,4,4,4,4,3,1,1,0,54,BERELDANGE,CR123,Bereldange <-> Steinsel deux sens ,Bereldange,Steinsel,76733.734,80795.56
5079,2018-02-04,3,C,1,0,0,0,0,2,1,2,0,1,1,2,0,0,1,2,1,0,0,1,1,1,0,0,17,BLASCHETTE,CR122,Blaschette <-> Lorentzweiler deux sens ,Blaschette,Lorentzweiler,79707.39,85291.51
5081,2018-02-04,3,C,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,1,0,0,13,EISENBORN,CR119,Staffelstein <-> Eisenborn deux sens ,Staffelstein,Eisenborn,81117.64,83990.24
5083,2018-02-04,3,C,2,3,0,1,3,1,2,2,3,3,2,4,6,5,2,6,3,3,3,3,0,4,2,1,64,LORENTZWEILER,N7,Lorentzweiler <-> A7 deux sens ,Lorentzweiler,A7,77847.59,85564.86
5084,2018-02-04,3,C,1,0,2,0,3,2,0,0,0,0,0,2,1,0,1,2,1,1,0,0,2,0,2,0,20,MERSCH,CR102,Mersch <-> A7 Schoenfels deux sens ,Mersch,A7 Schoenfels,74824.664,89523.99
5085,2018-02-04,3,C,1,1,2,5,2,0,2,0,0,1,0,1,0,0,1,2,0,0,1,0,0,1,1,0,21,MERSCH,N8,Mersch <-> A7 deux sens ,Mersch,A7,74645.82,90828.89
5086,2018-02-04,3,C,1,0,1,1,2,1,1,0,0,0,3,2,0,1,2,1,1,3,2,1,1,1,2,1,28,RECKANGE,N8,A7 <-> Reckange deux sens ,A7,Reckange,74281.67,90838.56
5088,2018-02-04,3,C,0,0,0,1,0,1,1,0,0,2,1,0,1,0,2,2,1,2,3,1,2,1,0,0,21,JUNGLINSTER,CR121,Junglinster <-> Blumenthal deux sens ,Junglinster,Blumenthal,87126.07,87227.63
5092,2018-02-04,3,C,0,4,5,5,5,3,3,5,7,4,3,5,9,10,5,7,5,10,5,6,6,7,9,3,131,LORENTZWEILER,A7,Mersch <-> Luxembourg deux sens ,Mersch,Luxembourg,76556.73,85983.84
5093,2018-02-04,3,C,1,1,1,1,1,1,2,1,1,2,2,7,4,2,3,5,2,3,2,3,1,2,1,0,49,LINTGEN,N7,Lintgen <-> A7 deux sens ,Lintgen,A7,76987.195,86992.33
5095,2018-02-04,3,C,2,0,0,0,3,2,2,5,2,3,6,3,5,4,5,8,5,7,12,4,5,7,3,2,95,JUNGLINSTER,N11,Gonderange <-> Graulinster deux sens ,Gonderange,Graulinster,86181.73,85345.375
5096,2018-02-04,3,C,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,7,GODBRANGE,CR129,Junglinster <-> Godbrange deux sens ,Junglinster,Godbrange,84952.02,88911.74
5103,2018-02-04,3,C,0,0,0,0,0,0,2,3,2,3,2,2,3,2,3,3,2,3,3,2,1,1,4,2,43,FRISANGE,N13,Aspelt <-> Frisange deux sens ,Aspelt,Frisange,82407.72,64695.63
5104,2018-02-04,3,C,0,1,0,1,1,0,1,1,1,0,2,1,1,0,2,1,1,2,2,1,1,1,1,0,22,HELLANGE,N13,Rond-point Hellange <-> Hellange deux sens ,Rond-point Hellange,Hellange,77896.84,63437.54
5106,2018-02-04,3,C,3,1,1,1,1,2,1,6,6,1,0,0,0,4,2,2,3,2,6,12,4,2,5,0,65,HELLANGE,Chantier,Rond-point Hellange <-> A13 deux sens ,Rond-point Hellange,A13,77423.41,63289.34
5119,2018-02-04,3,C,0,0,0,0,3,0,2,3,2,3,2,1,1,1,2,1,4,1,3,1,2,2,1,1,36,SOLEUVRE,Rocade Differdange,Differdange <-> Soleuvre deux sens ,Differdange,Soleuvre,61378.285,65439.652
5120,2018-02-04,3,C,3,3,2,2,1,2,2,3,2,3,2,4,2,3,2,4,3,3,2,1,2,4,2,2,59,OBERCORN,CR174,Soleuvre <-> Differdange deux sens ,Soleuvre,Differdange,61416.0,65192.973
17563,2018-02-04,3,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,8,BELVAUX,B40,France <-> Esch deux sens ,France,Esch,63849.78,63148.72
2,2018-02-05,3,C,3,1,2,5,8,24,59,51,51,39,47,37,50,45,61,38,42,47,30,25,7,10,10,7,699,WEMPERHARDT Frontière,N12,Belgique <-> Wemperhardt deux sens ,Belgique,Wemperhardt,71763.83,135930.69
7,2018-02-05,3,C,1,2,1,1,2,16,24,28,25,38,31,28,29,32,34,29,21,28,32,16,9,3,4,3,437,WASSERBILLIG Frontière,N1,Allemagne <-> Wasserbillig deux sens ,Allemagne,Wasserbillig,104390.6,86705.04
10,2018-02-05,3,C,0,0,1,3,4,8,18,24,23,33,33,32,18,27,29,25,17,20,15,7,8,4,2,0,351,REMICH Frontière,N2,Allemagne <-> Remich deux sens ,Allemagne,Remich,94650.09,67632.38
11,2018-02-05,3,C,0,1,0,0,0,2,3,38,81,29,9,5,9,2,7,6,13,20,25,14,8,11,5,3,291,WORMELDANGE Frontière,CR122B,Wormeldange <-> Allemagne deux sens ,Wormeldange,Allemagne,96998.64,74772.195
12,2018-02-05,3,C,4,1,1,0,3,7,11,23,33,36,35,49,44,31,42,42,35,69,53,52,31,22,12,10,646,SCHENGEN Frontière,N10,Allemagne <-> Schengen deux sens ,Allemagne,Schengen,94452.04,59671.875
15,2018-02-05,3,C,0,0,0,0,2,0,8,13,12,4,10,6,12,9,4,8,14,9,2,3,2,0,1,0,119,DUDELANGE Frontière,CR184,France <-> Luxembourg deux sens ,France,Luxembourg,73685.16,58403.06
16,2018-02-05,3,C,0,0,0,0,0,4,5,8,5,3,4,3,6,3,7,6,5,11,10,4,6,2,3,1,96,ESCH-ALZETTE Frontière,N4,France <-> Esch/Alzette deux sens ,France,Esch/Alzette,65805.016,61554.85
18,2018-02-05,3,C,1,12,9,12,17,32,32,31,40,39,33,34,35,34,58,39,32,36,55,40,33,29,16,15,714,RODANGE Frontière Belgique,N5F,Belgique <-> Rodange deux sens ,Belgique,Rodange,54827.676,68064.97
20,2018-02-05,3,C,0,0,0,0,2,5,11,7,12,12,6,8,6,9,15,10,11,8,4,3,2,1,1,0,133,STEINFORT Frontière,N6,Belgique <-> Steinfort deux sens ,Belgique,Steinfort,60990.77,80497.3
21,2018-02-05,3,C,2,3,2,3,14,16,36,71,75,58,44,55,44,49,48,35,37,39,24,14,7,7,10,6,699,CAP,N6,Windhof <-> Capellen deux sens ,Windhof,Capellen,65806.37,79096.31
24,2018-02-05,3,C,0,2,0,2,0,8,12,25,19,25,17,20,23,21,20,18,17,17,17,11,11,8,6,4,303,RODANGE,N5,France <-> Rodange deux sens ,France,Rodange,55248.91,68011.25
25,2018-02-05,3,C,1,0,0,4,3,19,36,39,25,18,17,19,13,18,12,15,21,18,10,7,3,6,2,1,307,PETANGE,N5b,Pétange <-> Athus deux sens ,Pétange,Athus,57345.37,69400.0
26,2018-02-05,3,C,9,7,6,14,43,72,106,142,115,146,135,157,146,144,166,146,106,125,134,68,43,21,31,13,2095,PETANGE,N31,Lamadelaine <-> Biff deux sens ,Lamadelaine,Biff,58072.58,69260.56
27,2018-02-05,3,C,0,0,0,0,1,2,3,6,6,6,10,2,2,1,3,3,1,5,1,0,0,0,0,0,52,VIANDEN Frontière,N17A,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,84055.21,110409.38
29,2018-02-05,3,C,1,0,2,6,5,9,24,16,23,31,23,25,29,30,24,33,32,36,28,7,10,4,5,0,403,GREVENMACHER Frontière,N10A,Allemagne <-> Grevenmacher deux sens ,Allemagne,Grevenmacher,99794.3,82493.125
30,2018-02-05,3,C,1,0,0,0,0,4,31,32,32,16,13,25,25,30,22,25,31,26,18,13,7,6,5,1,363,FRISANGE Frontière,N3,France <-> Frisange deux sens ,France,Frisange,81513.98,64407.594
291,2018-02-05,3,C,0,0,0,1,1,5,9,11,15,20,18,15,13,10,11,7,5,7,5,5,4,5,4,3,174,Belvaux,CR191a,Belvaux <-> Esch-Belval deux sens ,Belvaux,Esch-Belval,63203.934,62898.336
345,2018-02-05,3,C,0,0,0,0,4,1,29,44,19,27,30,34,24,23,18,19,16,12,5,7,3,4,2,1,322,BETTEMBOURG,N31,Bettembourg <-> Luxembourg deux sens ,Bettembourg,Luxembourg,75075.93,65482.97
390,2018-02-05,3,C,2,0,0,1,2,5,11,21,32,25,26,20,20,26,20,22,23,14,10,8,6,4,5,3,306,SIEWEBUREN,N12,Siewebueren <-> Bridel deux sens ,Siewebueren,Bridel,74099.87,77610.51
394,2018-02-05,3,C,1,0,0,0,3,13,25,55,45,37,37,43,34,41,47,34,47,28,30,26,22,15,12,6,601,EICH,N7,Beggen <-> Luxembourg Centre deux sens ,Beggen,Luxembourg Centre,77419.58,77277.76
400,2018-02-05,3,C,3,1,1,3,9,24,45,81,59,93,92,95,77,86,77,56,52,42,36,36,33,25,18,15,1059,BONNEVOIE,N2,Pulvermuehl/Hamm <-> Luxembourg Gare deux sens ,Pulvermuehl/Hamm,Luxembourg Gare,78234.36,74837.88
401,2018-02-05,3,C,1,0,0,1,3,14,16,39,32,34,22,31,23,35,25,22,26,31,26,21,18,10,10,7,447,HEISDORF,N7,Bofferdange <-> Helmsange deux sens ,Bofferdange,Helmsange,77642.375,81688.195
403,2018-02-05,3,C,1,0,0,1,3,14,16,39,32,34,22,31,23,35,25,22,26,31,26,21,18,10,10,7,447,DOMMELDANGE,N11,Waldhof <-> Eich deux sens ,Waldhof,Eich,78879.72,78359.77
405,2018-02-05,3,C,0,0,0,1,3,7,19,49,45,43,37,35,31,33,35,35,23,21,12,12,11,9,5,5,471,KOPSTAL,N12,Kopstal <-> Luxembourg deux sens ,Kopstal,Luxembourg,73041.125,80599.945
406,2018-02-05,3,C,1,1,1,3,5,5,19,52,55,64,45,50,30,47,45,36,46,13,6,5,0,0,1,0,530,SCHOENFELS,CR102,Mersch <-> Schoenfels deux sens ,Mersch,Schoenfels,74880.55,88877.625
407,2018-02-05,3,C,5,1,0,4,8,26,47,62,69,62,69,50,41,55,61,53,46,36,22,21,27,12,15,10,802,HELFENT,N5,Dippach <-> Luxembourg deux sens ,Dippach,Luxembourg,72102.234,73862.96
413,2018-02-05,3,C,1,2,1,10,15,22,29,82,73,64,55,49,33,46,46,38,46,31,18,17,15,10,13,9,725,MAMER ,N6,Mamer <-> Strassen deux sens ,Mamer,Strassen,70278.65,76882.81
414,2018-02-05,3,C,2,1,1,1,5,16,29,66,65,60,50,56,40,52,42,31,53,21,11,10,8,5,5,4,634,KEHLEN,CR102,Kehlen <-> Quatre-Vents deux sens ,Kehlen,Quatre-Vents,70521.94,81870.375
415,2018-02-05,3,C,0,1,1,2,3,14,21,67,76,82,77,70,53,66,90,80,69,37,27,14,10,6,5,4,875,BIERGERKRAIZ,CR181,Bereldange <-> Biergerkraiz deux sens ,Bereldange,Biergerkraiz,75224.84,79101.29
416,2018-02-05,3,C,0,0,0,2,1,11,19,44,50,46,41,33,19,28,39,29,20,9,3,2,8,6,0,3,413,BRIDEL,CR181,Bridel <-> Strassen deux sens ,Bridel,Strassen,73359.48,79379.484
417,2018-02-05,3,C,1,0,1,1,4,4,5,9,16,12,12,7,11,10,13,10,13,6,5,2,0,0,1,0,143,KEISPELT,CR102,Schoenfels <-> Keispelt deux sens ,Schoenfels,Keispelt,73006.914,84733.05
419,2018-02-05,3,C,0,0,0,0,0,1,1,7,7,3,7,2,10,6,8,11,8,10,5,1,1,0,0,0,88,KOPSTAL,CR101,Schoenfels <-> Kopstal deux sens ,Schoenfels,Kopstal,73115.695,81557.31
420,2018-02-05,3,C,0,0,8,3,9,8,14,40,32,34,20,32,11,28,14,18,19,15,3,2,5,1,1,0,317,BERTRANGE,N34,Bertrange <-> Z.I. Bourmicht deux sens ,Bertrange,Z.I. Bourmicht,72823.914,75351.734
421,2018-02-05,3,C,0,0,0,0,0,0,2,5,4,1,2,5,4,4,4,5,5,4,0,1,2,0,0,0,48,KOPSTAL,CR101,Kopstal <-> Mamer deux sens ,Kopstal,Mamer,72678.195,80365.27
422,2018-02-05,3,C,0,0,0,0,0,1,3,2,10,6,9,6,9,7,5,6,15,16,7,4,2,2,0,1,111,ITZIG,CR159,Itzig <-> Sandweiler deux sens ,Itzig,Sandweiler,80435.78,72686.32
423,2018-02-05,3,C,0,0,0,2,2,5,10,28,23,43,41,31,29,40,22,33,20,9,9,4,3,4,1,2,361,CONTERN,CR226,Itzig <-> Contern deux sens ,Itzig,Contern,83415.41,72685.97
424,2018-02-05,3,C,0,0,0,0,0,1,1,6,6,3,12,1,6,2,10,2,5,0,0,1,0,0,0,0,56,CONTERN,CR226,Syren <-> Contern deux sens ,Syren,Contern,84006.48,71656.95
425,2018-02-05,3,C,1,3,0,1,3,7,25,54,43,44,33,33,36,24,30,33,39,24,18,11,7,6,6,7,488,MUNSBACH,CR132,Munsbach <-> Niederanven deux sens ,Munsbach,Niederanven,87232.05,78007.11
426,2018-02-05,3,C,1,0,0,0,1,6,13,24,25,21,18,22,17,26,19,17,20,21,19,14,10,14,7,7,322,SENNINGERBERG,CR126,Senningerberg <-> Findel deux sens ,Senningerberg,Findel,84112.875,79323.97
427,2018-02-05,3,C,0,0,0,0,1,2,1,11,22,12,13,13,11,13,9,10,7,3,0,0,0,0,0,0,128,WALDHOF,CR126,Waldhof <-> Rammeldange deux sens ,Waldhof,Rammeldange,82162.39,80430.805
432,2018-02-05,3,C,0,0,0,0,0,5,7,30,18,9,10,19,10,7,10,13,11,15,9,8,10,5,4,5,205,SANDWEILER,N2,Moutfort <-> Hamm deux sens ,Moutfort,Hamm,82981.305,75683.45
433,2018-02-05,3,C,2,1,0,1,7,18,29,30,45,55,47,46,43,42,60,43,35,27,19,22,15,10,7,7,611,SANDWEILER,N2,Oetrange <-> Hamm deux sens ,Oetrange,Hamm,84370.26,74929.016
445,2018-02-05,3,C,1,0,0,1,4,31,64,79,95,72,84,71,61,73,83,59,48,48,47,37,27,24,24,15,1048,HOWALD,N3,Hesperange <-> Luxembourg deux sens ,Hesperange,Luxembourg,78863.6,71599.5
446,2018-02-05,3,C,1,0,0,2,4,23,35,61,48,53,61,62,48,65,64,50,62,44,36,24,17,11,9,6,786,SCHLAMMESTE,N3,Frisange <-> Alzingen deux sens ,Frisange,Alzingen,80616.65,67187.47
448,2018-02-05,3,C,0,0,0,5,5,8,22,42,38,26,30,27,31,33,30,22,34,19,15,14,5,8,6,5,425,SELZ,N17,Tandel <-> Bleesbréck deux sens ,Tandel,Bleesbréck,81468.414,104916.64
449,2018-02-05,3,C,1,0,2,9,13,20,23,62,69,46,49,57,47,71,54,39,48,29,30,21,11,16,10,9,736,BLEESBRECK,N17,Bleesbréck <-> Diekirch deux sens ,Bleesbréck,Diekirch,81229.69,104020.695
452,2018-02-05,3,C,0,0,0,4,3,5,13,34,31,32,24,33,21,34,32,24,22,15,11,8,4,5,2,2,359,FRIDHAFF,N7,Fridhaff <-> Diekirch deux sens ,Fridhaff,Diekirch,78950.55,104686.45
453,2018-02-05,3,C,2,3,1,9,9,31,70,101,92,80,87,85,91,89,86,99,80,38,30,32,7,10,9,11,1152,FRIDHAFF,N27A,Fridhaff <-> Ettelbruck deux sens ,Fridhaff,Ettelbruck,77553.01,105087.97
460,2018-02-05,3,C,0,0,0,0,1,2,10,13,12,5,12,8,7,4,8,9,10,15,5,5,4,3,3,3,139,OETRANGE-BOUS,N28,Bous <-> Oetrange deux sens ,Bous,Oetrange,89401.55,71297.25
463,2018-02-05,3,C,1,0,0,1,4,15,34,37,35,30,33,39,39,23,32,22,32,21,20,14,11,4,4,3,454,ELLANGE,N16,Mondorf (A13) <-> Ellange deux sens ,Mondorf (A13),Ellange,89819.75,64515.914
464,2018-02-05,3,C,0,0,0,0,2,1,9,11,3,8,2,7,2,2,10,5,3,4,1,0,1,0,0,0,71,SCHENGEN Giratoire,N10,Remich <-> Schengen deux sens ,Remich,Schengen,94124.73,60879.266
465,2018-02-05,3,C,0,0,0,2,0,7,14,18,14,22,17,16,16,20,24,14,18,20,10,10,9,3,2,1,257,SCHENGEN Giratoire,CR152,Schengen <-> Remerschen deux sens ,Schengen,Remerschen,93907.336,60955.94
469,2018-02-05,3,C,9,11,12,13,22,35,62,80,102,101,113,109,105,126,103,79,59,38,29,23,18,21,21,23,1314,WINDHOF,N13,Windhof <-> Garnich (A6) deux sens ,Windhof,Garnich (A6),64673.805,78754.23
470,2018-02-05,3,C,0,0,2,3,6,12,14,49,42,46,55,33,39,37,44,39,41,30,10,5,7,4,4,5,527,GARNICH,N13,Windhof A6 <-> Garnich deux sens ,Windhof A6,Garnich,64367.84,76355.555
473,2018-02-05,3,C,0,0,0,0,7,9,33,31,34,32,21,27,21,34,23,24,23,25,11,7,5,5,0,1,373,BOUS,N2,Remich <-> Bous deux sens ,Remich,Bous,91325.17,68727.45
474,2018-02-05,3,C,0,0,0,0,0,4,3,7,8,3,4,5,4,5,5,4,4,5,5,3,1,2,1,0,73,HETTERMILLEN,N10,Ehnen <-> Hettermillen deux sens ,Ehnen,Hettermillen,94837.88,72721.32
479,2018-02-05,3,C,0,1,1,1,5,11,37,50,57,69,39,45,38,42,35,36,29,16,11,6,9,4,2,1,545,TRINTANGE,N2,Assel <-> Moutfort deux sens ,Assel,Moutfort,88217.68,70739.516
481,2018-02-05,3,C,2,0,0,2,2,6,12,29,32,24,20,23,15,16,24,20,20,20,11,14,13,10,8,9,332,OETRANGE,N28,Sandweiler <-> Oetrange deux sens ,Sandweiler,Oetrange,86217.73,74027.78
484,2018-02-05,3,C,0,0,2,1,1,6,10,24,14,15,22,27,26,27,24,40,21,19,12,10,3,0,1,1,306,HELLANGE,N13,Hellange <-> Frisange deux sens ,Hellange,Frisange,79224.34,63937.664
485,2018-02-05,3,C,1,0,0,0,3,5,29,36,38,22,22,16,11,14,16,13,14,12,10,9,5,3,2,2,283,DUDELANGE-KAYL,N31,Kayl <-> Dudelange deux sens ,Kayl,Dudelange,72739.43,61260.1
487,2018-02-05,3,C,0,0,0,0,1,12,34,29,19,17,15,19,27,26,30,25,28,16,12,8,3,2,2,2,327,ESCH-SUR-ALZETTE,N31,Esch-sur-Alzette <-> Kayl-Poteau deux sens ,Esch-sur-Alzette,Kayl-Poteau,67518.82,61784.492
488,2018-02-05,3,C,0,0,0,0,5,15,29,34,26,23,21,25,26,25,38,30,22,12,9,7,4,3,2,2,358,RUMELANGE,N33,Rumelange <-> Kayl-Poteau deux sens ,Rumelange,Kayl-Poteau,68581.734,59217.008
490,2018-02-05,3,C,0,0,0,0,2,2,8,7,9,5,8,10,3,4,4,5,9,7,7,2,0,1,0,1,94,GAICHEL,N8,Belgique <-> Luxembourg deux sens ,Belgique,Luxembourg,58321.293,84479.27
492,2018-02-05,3,C,0,0,1,1,3,6,11,37,31,30,26,28,24,28,28,33,21,15,10,7,4,4,5,2,355,BLUMENTHAL,N14,Graulinster <-> Reuland deux sens ,Graulinster,Reuland,87034.516,90015.64
493,2018-02-05,3,C,0,0,0,0,2,8,17,28,25,25,21,21,18,33,28,34,22,16,10,10,3,6,4,0,331,BISSEN,N22,Boevange <-> Colmar-Berg deux sens ,Boevange,Colmar-Berg,72222.02,94816.74
495,2018-02-05,3,C,0,0,1,1,3,5,24,40,56,45,50,54,37,42,51,44,29,16,9,7,5,0,3,0,522,RECKANGE,N8,Brouch <-> Reckange deux sens ,Brouch,Reckange,73345.1,90757.43
498,2018-02-05,3,C,1,0,1,1,7,9,11,19,26,26,39,36,23,26,27,24,17,17,11,9,6,2,1,0,339,BASCHARAGE,N31,Biff <-> Niedercorn deux sens ,Biff,Niedercorn,60394.312,69204.414
520,2018-02-05,3,C,0,0,0,0,2,8,17,20,17,13,15,16,15,18,29,14,26,19,11,8,9,5,5,1,268,ROLLINGEN,N7,Mersch <-> Lintgen deux sens ,Mersch,Lintgen,76360.086,88875.28
525,2018-02-05,3,C,0,0,1,0,1,2,13,9,16,13,17,15,15,21,9,9,14,12,8,2,2,0,0,1,180,ANGELSBERG,CR118,Larochette <-> Mersch deux sens ,Larochette,Mersch,79535.66,92442.2
602,2018-02-05,3,C,0,1,3,9,16,36,68,57,71,48,71,69,60,66,69,57,65,47,38,29,12,13,7,8,920,WEISWAMPACH,N7,Wemperhardt <-> Weiswampach deux sens ,Wemperhardt,Weiswampach,72299.13,134843.62
